"ID_REF"	"GSM760507"	"GSM760508"	"GSM760509"	"GSM760510"	"GSM760511"	"GSM760512"	"GSM760513"	"GSM760514"	"GSM760515"	"GSM760516"	"GSM760517"	"GSM760518"	"GSM760519"	"GSM760520"	"GSM760521"	"GSM760522"	"GSM760523"	"GSM760524"	"GSM760525"	"GSM760526"	"GSM760527"	"GSM760528"	"GSM760529"	"GSM760530"	"GSM760531"	"GSM760532"	"GSM760533"	"GSM760534"	"GSM760535"	"GSM760536"	"GSM760537"	"GSM760538"	"GSM760539"	"GSM760540"	"GSM760541"	"GSM760542"	"GSM760543"	"GSM760544"	"GSM760545"	"GSM760546"	"GSM760547"	"GSM760548"	"GSM760549"	"GSM760550"	"GSM760551"	"GSM760552"	"GSM760553"
12807	67.30585501	74.11678734	74.88019463	57.87008408	74.59729476	76.98182558	65.92652523	79.3789293	66.71827762	66.64970275	64.24976051	66.71487354	58.71194846	56.55102033	59.83812604	63.01319649	56.36325579	59.32543318	75.45812749	56.83183929	58.5836246	61.86795256	71.76422361	71.33547271	80.50141764	80.60644316	58.48358659	67.39686262	64.12962457	81.63290951	58.07646726	81.21566736	61.84451555	63.50507313	71.61376849	57.53035419	56.77659214	63.62622361	96.2198835	98.82503039	80.96931721	54.27469605	69.45846469	48.46659685	62.09356506	69.91751405	74.10442005
12811	86.76348027	143.0390029	71.98310751	110.8827198	73.49545522	84.79079619	55.69999621	201.0533635	105.1496704	89.54689604	108.9122093	91.96814034	114.654874	368.5797117	117.1195384	58.46887394	223.2140921	194.9540594	66.95498024	122.0274283	105.8510003	72.94223849	146.998655	57.62577733	69.92566866	60.96474724	191.5068302	58.42003217	114.1254379	145.5259712	377.7923725	74.97612347	96.94172504	103.3614889	78.15983567	133.8734106	129.7821898	165.2627646	91.17882249	99.19040256	69.92566866	155.5508718	59.1373044	227.0792359	72.9696092	105.4407787	173.9546801
12816	78.12135094	61.72247014	71.98310751	68.60275136	129.8564736	101.6705463	108.8228542	49.91368686	76.36651525	53.64517431	57.94868616	73.61488207	59.39787791	59.90767005	45.91673691	62.49145257	62.01267786	55.33935399	57.38359036	64.85473766	58.5836246	53.09418875	86.00423228	77.75938888	77.50353547	54.89304619	54.19644932	56.12900027	57.30162348	68.94830374	49.44640162	108.9980093	85.95743588	76.51008867	55.37187532	59.53761849	139.7657054	88.5788546	63.99321705	114.7843508	74.28867852	57.37868722	50.96355516	43.9003165	59.418396	68.20822376	48.13900417
12819	64.78174367	69.89528932	65.16431842	64.59230035	87.76104605	72.28233164	64.38986649	121.7042633	113.6294851	68.61801592	69.39889642	72.9696092	86.57873924	189.2634049	48.96256598	68.72220224	96.70659173	61.79777163	70.49114723	80.8428287	66.00210807	51.11569622	80.39771815	60.94500593	76.71167509	68.80104696	105.3856986	66.45072632	79.84018923	49.43477799	59.32543318	83.24465307	73.33974321	70.84714522	52.94094946	149.4956583	113.6881021	61.92332345	70.28387408	63.97837254	44.33198251	91.10174779	59.1373044	113.2325243	63.45878354	55.20426435	55.81050057
12822	112.0770493	187.5555817	98.90162387	265.3687463	95.351453	94.40839792	71.12822824	746.6630241	62.0989249	53.46128071	57.06502385	85.13259291	66.02401059	391.2331017	51.28634955	50.79769972	59.61519561	68.55082835	53.26051833	74.48839632	57.72448928	47.35440169	67.24424562	57.62577733	85.43507467	96.9897966	629.33363	63.15800728	79.21117468	61.77054516	68.38922974	56.77659214	56.60742628	63.50507313	55.37187532	164.4780831	88.27694615	49.56862716	62.47127252	59.7490255	49.43477799	362.961278	42.52788668	856.902911	68.55082835	56.93279547	74.91203589
12823	59.39787791	55.3998137	52.28931661	55.448713	48.28631585	54.93096166	47.21910987	88.43632799	62.65133023	61.51872038	66.96751299	58.63067721	62.08278113	102.478076	48.96256598	54.95294038	65.64184165	76.15256543	52.61624507	55.87566433	56.06088499	49.76731307	71.76422361	56.48039833	44.10532178	46.28078945	51.75746156	52.07291618	56.34042572	48.2303585	53.75692107	49.18013969	53.712524	68.57028363	42.6529383	70.28387408	67.06940474	48.29805875	54.16366442	51.63637279	45.5590296	66.77873581	53.06261404	73.91407174	62.76572208	57.9781544	62.86967011
12833	66.62735696	56.36325579	95.22270919	75.81784711	129.8564736	118.4679126	81.7853821	90.00614079	79.1575741	237.8763423	157.9382844	100.1264476	80.60644316	94.42392436	50.08150249	125.2274229	112.4909372	97.16733307	213.3552249	84.50457891	163.8706469	91.96814034	84.43391909	92.99497457	53.43931401	92.24318541	130.3461577	79.57946644	152.6866424	80.76010181	65.41188436	106.6773855	97.42191946	76.51008867	95.42250697	77.08213198	76.34155726	100.48104	109.7519805	67.24424562	50.84116199	59.50744169	75.95854251	52.41646509	175.3059158	109.8138728	110.7043294
12838	49.78958207	49.50468872	51.09066418	50.05115439	68.47183907	57.70354666	62.14002303	59.39177294	52.94628817	53.19588785	51.29563725	51.67469927	50.69937523	53.47072121	44.56823894	54.17560483	52.07740196	54.16366442	56.39601327	49.76731307	61.01239116	62.18671504	45.40808926	52.37205724	44.893047	45.30805173	51.75746156	54.01761174	58.26240754	65.71712574	48.7341684	59.90767005	82.69701132	54.36402191	47.94983332	49.25739167	48.12881378	46.47238564	65.60142012	63.97837254	67.06940474	46.95668468	41.30811738	41.37004732	75.89774642	55.4778535	58.26240754
12843	76.64298602	62.08817286	75.53173389	50.05115439	85.95743588	77.53407735	71.12822824	79.3789293	69.34993442	68.20822376	60.63480109	75.09718236	66.60501865	71.11257623	62.93132267	64.14133868	60.08409619	66.38121195	69.47208345	49.76731307	67.7176667	78.13481093	62.78628078	72.56926004	77.50353547	70.26781797	55.19891354	63.15800728	62.91480307	93.40098352	55.448713	80.14745221	66.24970345	55.34687108	68.87668226	60.4440873	56.77659214	61.13372345	89.51731723	97.3606276	89.91311187	68.80104696	62.50339405	50.74457056	56.62269425	70.08840835	64.45250634
12844	83.81894648	64.64212461	86.73533933	69.49406665	92.8601482	109.9955711	88.01920023	82.73484577	82.43252436	114.654874	87.21200476	85.90343733	83.5892349	70.06050565	53.48276157	92.79785082	76.55153657	75.90293905	99.67074805	55.87566433	92.60584245	165.5862265	86.4467884	88.28820161	79.07366431	101.6705463	86.92488932	70.33887464	113.5092556	92.71952221	74.40817641	95.81898194	75.62319363	80.63918957	80.26286047	65.79370896	69.8861615	86.50261279	100.9429947	85.6506948	78.84744079	56.3855417	43.74125058	51.60756748	108.1281024	95.54057778	111.2583803
12847	59.9429406	55.3998137	53.50111105	82.38805632	44.14053298	48.84148537	45.6549563	154.9534623	74.49671465	54.55273532	60.63480109	85.90343733	62.08278113	180.0161357	47.97047809	59.61519561	62.37387435	58.71194846	72.03840222	74.48839632	52.86066475	49.76731307	57.08491657	49.4994487	67.50864761	44.30777843	75.4215559	53.02488499	60.4211867	48.2303585	50.03495509	52.37205724	54.19644932	46.45355987	46.54442744	153.029407	93.2683731	74.95873457	56.18811989	45.93721369	48.15991217	117.5527547	64.38101071	236.124773	97.97006703	50.12479057	60.88286418
12850	103.8138786	196.3396708	79.76915683	131.4144733	87.76104605	63.28749881	56.44289173	393.6904352	93.15001769	75.05077062	83.14018358	68.11538543	95.67242192	304.4780782	56.59767474	61.99258365	145.9435397	285.8123051	57.82855009	73.61488207	75.85410631	64.07312173	128.6658128	66.7522357	79.07366431	66.43762545	197.4886879	64.44080593	78.18486843	128.6089809	163.149098	71.34120042	88.82466957	92.34170262	230.776477	264.5600595	228.5951893	77.74110414	94.92983933	67.74193867	72.29782049	213.3552249	104.678232	603.8007515	103.778288	86.89474301	193.6850736
12853	924.1750765	699.9021476	940.9357262	703.1747481	878.3283722	760.1478437	748.6643652	344.9731555	835.0918874	706.8457061	509.7998493	1040.83843	748.6643652	151.458153	789.9684591	924.1750765	959.9455043	856.902911	752.9641455	699.9021476	642.169126	782.0848748	952.9259896	998.0952031	891.5498355	872.9900807	558.5951377	760.1478437	910.5574358	795.8654807	577.494771	795.8654807	777.5655434	732.0728296	856.902911	476.8920223	543.8608747	724.7120351	825.3337862	703.1747481	677.3087116	383.5916543	623.5136132	348.9574649	432.6812824	684.5375544	561.690541
12861	96.30507844	123.4049892	143.8001131	114.1642061	57.45612909	60.90875441	50.0406636	171.9908244	97.88045709	167.8138507	89.53210541	82.77952896	102.478076	58.75112517	67.8008325	106.8959977	79.01334671	96.53450979	112.722733	165.6674741	92.60584245	67.44132266	80.77833202	121.0069445	97.50581715	80.60644316	67.71987317	87.01964049	88.34036733	51.33884033	86.28555564	63.58549922	133.6720705	65.21626545	128.1727608	81.03682595	98.1224921	50.95157489	62.02263659	110.2670473	82.28977687	61.44580623	89.39984704	87.60868856	74.6353628	92.81578611	64.96970127
12865	55.88174571	51.41781961	43.42401868	138.4071265	103.6482102	69.06975083	67.75151625	136.8534973	147.2372272	69.45846469	84.74539599	79.01334671	95.67242192	237.8763423	45.3551863	65.92652523	101.4333183	58.71194846	60.39557125	99.21038266	73.03794449	86.30523485	99.05072803	48.00277445	47.35440169	61.92332345	114.9320123	56.12900027	76.70277265	69.75237889	84.68220647	49.18013969	66.69250796	57.07710632	51.06363585	86.73533933	75.38883589	117.321698	67.14667951	59.34937158	54.04904632	84.45273187	45.66659124	169.211686	215.5254683	84.41511051	93.42936328
12869	453.8918196	280.6115751	313.5205779	684.5375544	212.2691193	302.2670516	263.043253	10508.96029	386.2469465	1347.106002	719.5442671	348.4203726	549.5603247	338.3030954	278.1261195	533.6730857	800.2430569	445.4748096	1145.715057	910.5574358	400.4134128	313.862044	580.8370534	447.1880808	369.1294372	375.5617549	366.8960113	286.2921498	609.6606153	373.0220208	558.5951377	344.5986521	412.531924	345.8157636	291.4506938	251.3423533	286.0521268	384.5323906	693.1041756	183.9263943	452.1130907	250.5325048	292.1522454	212.7887038	404.8538288	1278.683171	547.8491586
12875	62.57144914	58.71194846	67.11495629	60.98327965	54.01761174	53.57880785	48.89935674	82.73484577	60.93116099	72.65555819	50.87645656	60.79157147	50.69937523	50.47947464	48.96256598	69.75237889	55.87566433	58.71194846	61.13902228	52.10196889	50.11280852	86.9688662	62.35814075	52.37205724	51.62098777	60.96474724	74.42505715	63.15800728	57.30162348	63.74691124	50.92512716	53.60638734	77.92916059	57.92374519	60.48148813	58.592192	56.77659214	53.28173168	67.14667951	61.07232963	65.78905066	51.75124027	51.96130743	62.59017947	65.37270353	57.20205171	74.10442005
12885	73.56592415	77.7228237	84.27533532	88.57005937	108.6206219	86.17326456	97.76843367	145.2433882	84.83271788	70.7844573	288.9678635	86.65230862	115.1684538	80.41032722	179.5226205	81.95801459	119.969743	161.3238791	69.68379873	244.9752216	137.2874258	92.64917604	119.2600949	97.76843367	141.3824831	90.11234846	138.7388086	78.48817458	113.640945	111.2340209	155.337563	179.251821	191.0945719	255.8672225	175.651388	146.9278912	137.3742083	117.321698	107.1994357	139.8241792	230.1381513	153.9882149	152.1791938	141.099566	120.1069151	86.00423228	114.8198662
12886	66.01028271	63.78932682	59.07865189	58.56504523	82.39390941	69.75237889	77.70070301	43.14702304	70.58573419	58.42003217	51.75124027	71.67514965	72.29782049	53.47072121	59.83812604	70.33887464	61.32411477	61.79777163	63.62622361	52.10196889	52.86066475	85.76297927	62.35814075	66.36702575	85.43507467	83.38262642	49.22708676	57.30775041	55.3998137	87.34194506	55.02468849	71.34120042	66.24970345	64.33421202	55.37187532	55.33935399	49.55890775	70.08840835	60.43631507	75.94905882	114.1897497	59.50744169	55.88174571	46.43247473	66.69250796	67.35074985	71.11257623
12890	547.8491586	538.2102011	648.6850911	545.0554846	717.7743171	785.580935	904.2133895	279.4212187	463.8539019	398.8262508	351.2057172	496.7601535	484.730212	452.1130907	603.8007515	461.9475031	407.3126548	533.6730857	458.131666	511.7119463	312.8616089	364.211042	405.5215638	565.4113651	629.33363	478.6229069	374.4842683	570.9240787	460.0492321	364.7153021	351.2057172	681.2737138	533.6730857	1066.673929	752.9641455	553.5567635	811.4316619	395.537162	640.2071237	540.3671451	573.1423944	351.7009839	910.5574358	434.1315242	409.833346	549.5603247	867.8219384
12895	137.8046955	115.7389611	137.0712033	126.0422213	202.673315	203.3454659	177.8309924	141.8220514	145.1629326	143.1903514	263.8098489	148.7352133	164.5431635	107.4563831	165.9278385	189.9286951	156.2455035	118.3376246	220.8391683	162.7608828	148.9320064	162.8653456	148.801799	169.4889512	129.7225254	172.1875282	223.7905477	128.1086514	198.2030592	153.2709828	151.3925211	209.8660123	206.6657957	161.2551304	128.1727608	98.32287328	97.09394643	141.3824831	291.1696809	173.1980691	129.0018296	86.76348027	127.2577879	84.19886632	193.0353394	184.242516	242.0277511
12896	63.65664907	94.06834641	59.46804667	99.79749483	66.46375612	60.12940869	45.6549563	257.7502916	76.67648275	58.5836246	73.36475463	93.12748062	71.76422361	258.9375865	54.44260441	59.94717791	86.53372822	75.21893375	60.16303732	105.6982552	65.28413626	52.08422108	86.00423228	65.83705757	67.50864761	53.28173168	168.4338061	69.35788924	69.87703487	69.75237889	98.10503826	57.38849392	60.26280964	62.59017947	67.58930927	184.9229232	157.6907517	68.22118866	64.72050287	61.07232963	55.48663029	165.9278385	55.88174571	383.5916543	78.20104734	66.45072632	76.17796188
12903	138.8646313	128.4380047	131.7888363	111.334874	273.7773781	253.7002086	238.4397082	91.80375443	197.3292758	98.1224921	120.3117646	203.5202481	120.9448291	95.86506871	163.7941377	152.4216479	166.1466906	112.2899257	141.4320333	131.2306875	231.6429445	123.1509387	280.3381612	261.2480732	217.4223325	227.65929	116.0794464	134.8147563	98.61892139	196.4373227	135.2122009	404.333713	289.4338	200.4122624	122.0876654	118.8245317	129.7821898	200.0978708	214.1677334	423.8112889	272.8584498	211.0403098	137.2874258	98.35932261	239.4669279	192.2238141	166.1466906
12909	86.99515728	77.7228237	80.05003315	76.92505544	88.43632799	92.50178649	79.74721928	53.89321329	72.40102401	86.3341515	74.95873457	66.71487354	76.65909822	111.4855474	95.67242192	74.29849453	57.95527991	66.64970275	84.3847348	86.38827142	73.03794449	122.0029606	60.95392264	78.4267845	74.26107684	82.06343493	57.33151153	73.31530643	70.40255344	78.07598565	96.94172504	94.43945336	90.77611252	95.50026001	80.26286047	82.64644926	84.75669801	70.08840835	92.99497457	89.0674182	86.98705056	72.03344208	104.678232	66.78453537	81.37921775	82.60072076	102.8279836
12910	67.30585501	93.37261238	62.0989249	88.04422648	52.7478482	62.69997451	58.71194846	93.42936328	69.59675566	53.92067561	76.70277265	82.77952896	76.03503816	85.08150673	57.61600854	56.62269425	60.45186054	61.79777163	63.14558572	84.50457891	62.39183661	55.89748934	67.24424562	62.67779997	55.56731677	58.19480669	78.51397049	64.44080593	62.5808136	93.40098352	98.93552075	60.97247631	57.8133314	63.50507313	55.37187532	106.3062334	102.4894572	85.2874221	63.5805072	62.01267786	62.08817286	118.9485078	45.0786333	105.3663875	99.84741925	52.64915024	57.05494876
12911	360.4586408	216.6473027	227.65929	205.7321938	483.1406565	572.0321612	549.5603247	61.02032389	470.1143455	137.8473006	231.9083237	477.544294	305.0633076	141.7041801	447.1880808	433.3885729	258.9375865	211.7800906	305.0633076	182.8669521	368.5797117	264.3807038	509.7998493	481.2410551	438.1024951	451.5307164	315.59229	239.3183901	411.2340314	710.2690921	504.1414105	785.580935	811.4316619	399.7635614	238.1578587	233.0617742	226.8865943	522.7009966	508.8643587	820.3792441	740.2921079	696.7842574	273.3108019	131.0755738	517.9568264	293.2853689	316.6290129
12915	98.10503826	82.96210388	97.30619909	83.50777494	94.17058083	111.0022212	8032.991537	135.2122009	97.3606276	122.376619	74.48442931	113.6180264	103.0551602	264.5600595	119.0825381	97.76843367	83.98612299	93.32808254	97.05297646	128.0088091	84.76800153	212.6274671	96.5792086	109.0764936	107.17294	116.3633994	85.76297927	92.14665341	97.73775559	126.1773769	86.28555564	96.37224713	151.1846957	106.4139375	108.1281024	96.66525108	102.4894572	112.9330691	137.7218867	115.7823723	278.1261195	114.215299	162.3348599	114.9320123	124.7852061	119.165566	144.3134919
12923	42.59179711	50.47947464	52.28931661	56.72757291	86.36307785	48.84148537	53.47072121	73.49545522	86.45914759	89.02877436	131.4144733	71.67514965	95.67242192	58.75112517	45.62793276	62.69009223	299.6656437	56.3855417	58.30271913	59.78715471	95.78435745	77.00404346	100.4905367	55.35438918	46.17743248	46.28078945	118.4942608	52.07291618	109.5856102	56.61734007	62.70985835	54.2998008	68.61801592	59.42726641	83.50777494	66.37539996	64.85473766	49.56862716	61.58865359	56.87210376	44.99662177	48.8940757	45.66659124	56.00722813	58.27512315	58.48358659	57.63505459
12925	101.0759673	84.30385356	157.3198314	111.9924582	187.6576375	189.3601001	116.6383952	243.2743489	119.969743	239.8705673	268.285498	181.7338976	133.8734106	121.4294104	56.59767474	225.600534	186.46008	133.2052107	236.8074622	145.0825216	252.6479813	100.8307955	136.2192043	116.6912604	98.28643746	146.8552218	140.2278633	136.6982952	178.8137928	90.8876906	111.1347722	132.1670104	101.0983022	113.5843715	135.3589944	106.3062334	98.1224921	123.5740619	166.5413156	91.10174779	95.56299519	76.07187199	101.220693	84.19886632	158.8243946	192.2238141	169.4079656
12927	554.8648692	339.30913	461.9475031	375.0226246	760.1478437	365.9497579	409.833346	267.1165889	294.4229981	491.311369	406.7511404	293.2853689	297.3553287	1012.082538	409.2568419	394.8422944	294.111338	327.8485231	382.3656231	327.0416497	325.9766164	438.7642721	316.6290129	318.1140017	294.7179511	456.6266916	387.7854847	349.8784726	307.4386531	226.3010645	416.1981895	728.1883074	366.8960113	458.131666	378.8058395	345.8157636	361.0328143	179.6924305	411.2340314	251.5285246	338.3030954	186.8100487	391.2331017	226.4975051	603.8007515	384.0617344	619.6163528
12928	80.41032722	63.78932682	74.50503391	66.58295859	89.53210541	91.76870505	84.18163906	79.3789293	74.12263683	80.09924147	79.56935449	69.92961515	74.96914244	110.1127149	61.92332345	78.30911995	71.77600923	65.91297197	77.00404346	47.74262952	75.85410631	84.57831415	74.48641279	75.87332779	75.96156339	74.48839632	65.38013134	68.41677414	81.93727678	75.42765775	58.07646726	98.9854438	111.2966206	79.80085801	63.40117624	69.5029579	53.97342413	74.04822397	93.31008418	94.69611814	92.8601482	72.03344208	47.02812	56.00722813	89.79430912	84.83271788	85.57981339
12929	68.85253161	49.1333062	73.51150291	66.02401059	51.56412893	100.1749627	65.92652523	86.45914759	85.9227356	148.6132196	100.48104	77.13034188	93.29208929	66.74997777	55.19891354	160.1963098	74.50503391	66.38121195	101.8873365	80.8428287	79.84018923	90.42075303	171.2484369	85.0304512	87.93896281	174.3902888	86.92488932	65.47031851	85.83172877	165.6674741	182.5398579	77.14685223	264.3807038	62.59017947	70.21014643	58.592192	58.61664655	297.0962057	248.0461111	85.13259291	181.4094559	76.07187199	62.50339405	56.86583439	164.1893195	384.0617344	163.994989
12930	235.2531618	171.7234771	111.0022212	503.248932	101.0536374	144.2021221	146.2467382	168.1464329	224.1626015	62.0989249	115.9512944	67.25708759	213.6716778	46.79507249	100.1011942	200.0978708	298.2486477	169.3270187	109.6253598	61.77628462	147.1558741	66.36702575	87.90461332	71.33547271	106.0058923	78.30911995	271.3693893	73.31530643	119.2128211	113.1213173	136.4029075	59.42726641	81.54160312	63.76469302	102.241316	242.1935437	168.9639255	103.4232088	74.12263683	74.62389297	58.62227736	59.50744169	55.88174571	121.6610367	64.07312173	71.122216	94.27498909
12931	99.96327632	77.7228237	86.23646374	126.6574061	158.5887672	146.0273605	139.9510185	344.9731555	97.3606276	86.68085298	623.5136132	127.7472906	276.5160049	135.4747134	276.7544855	88.43632799	242.0277511	300.4072603	65.15221052	429.0702113	345.8157636	148.2284923	300.4072603	187.2069989	228.5951893	270.4338305	252.6479813	217.4223325	225.0279754	297.7809202	299.1472777	280.0650138	377.7923725	436.4670069	293.2853689	228.1553106	263.584743	439.4270486	207.6964855	268.5324542	524.4386509	361.0328143	294.111338	295.0131994	282.8346487	254.3115032	393.0738644
12940	49.78958207	48.63832965	53.50111105	58.56504523	67.82410653	61.49625751	55.69999621	98.9774362	52.6707524	51.34361052	106.5348656	53.66937969	62.61530767	90.45013255	133.1093605	55.78423321	65.0082101	80.44446759	53.89321329	136.5600276	81.54160312	58.65156052	69.54742156	59.418396	87.93896281	70.26781797	47.67082972	73.31530643	67.74193867	74.46621351	91.48334521	80.77833202	76.12717745	89.45179293	61.91816704	65.79370896	61.26979465	92.60584245	66.29915127	75.34857684	93.93688278	57.37868722	48.46659685	68.57028363	59.82617268	71.122216	68.23049566
12942	64.22356725	69.89528932	103.239499	78.12808065	112.4909372	127.3948699	75.85410631	107.3274223	73.01289246	198.8063865	189.2634049	74.07798646	84.89702082	73.19893032	49.82452605	108.2878829	104.8157136	105.5348835	218.7114853	80.8428287	142.8557672	86.30523485	87.24924638	86.89474301	79.07366431	87.86392915	122.376619	77.53407735	162.0820425	94.80325993	59.32543318	109.5856102	97.81096006	69.97832425	86.23646374	78.30911995	70.78923859	103.4232088	103.7104773	80.5252229	53.26051833	53.39319303	71.27894056	56.00722813	171.1397043	112.8640965	95.87651984
12943	83.47177184	66.93132524	64.74815968	62.5609258	72.1313365	81.47788485	105.5738939	76.24892171	67.68767185	86.68085298	68.55082835	66.24970345	61.60062193	106.3732346	52.8351046	81.38308706	54.20289176	58.71194846	68.78908537	81.79635019	81.54160312	75.69291366	53.66937969	53.50976823	60.25046999	54.89304619	61.74793204	49.08236841	58.26240754	52.06843078	53.28173168	70.95221836	79.74721928	64.33421202	63.40117624	61.49625751	56.77659214	64.51735857	76.43700727	82.03973607	93.32808254	48.19377337	53.06261404	67.73203339	67.30585501	82.35508085	77.7969353
12944	57.21299021	56.36325579	57.62089273	67.2127421	52.23267951	52.32765427	56.44289173	76.24892171	57.51926963	56.39601327	72.8721765	48.45623401	53.33877746	47.35440169	134.4315974	56.44289173	64.26159731	64.51735857	50.72043725	52.71261887	63.76469302	61.50748792	66.60501865	56.48039833	65.89942149	60.07831188	66.57708056	56.12900027	60.4211867	55.7886131	60.39557125	67.86232771	62.65133023	74.42505715	71.61376849	64.59230035	65.86511417	60.39557125	60.18402885	61.07232963	62.79234982	81.51713165	59.1373044	176.2274882	66.01028271	65.95435489	72.35077313
12945	57.21299021	55.3998137	65.86511417	54.33263287	62.09356506	63.75333965	60.87444755	45.63318072	59.7490255	67.27112066	59.63417377	58.63067721	54.69877342	62.34241113	66.71146962	60.80964154	57.95527991	57.69731479	62.59671553	44.95221445	66.86095605	99.92293999	57.08491657	65.83705757	65.89942149	72.5963848	53.30058135	44.28739743	57.30162348	72.97669884	61.0006924	63.08011098	52.5726618	60.45453463	43.93477351	52.32765427	50.3441648	61.13372345	63.18188652	61.07232963	50.12479057	57.37868722	45.0786333	43.9003165	57.77745338	62.70985835	58.26240754
12957	73.56592415	79.27733818	71.3859514	66.58295859	68.47183907	62.0989249	58.71194846	66.38121195	49.62719142	54.1476551	57.94868616	55.35438918	57.42161288	46.79507249	62.23139747	53.93060947	50.73223282	58.26240754	53.89321329	69.35391171	51.34361052	59.50744169	54.52575783	58.75392171	60.25046999	64.52734273	59.53222824	68.41677414	52.52303035	53.54321493	63.44110337	52.37205724	51.23358316	55.34687108	55.37187532	59.53761849	56.77659214	55.81050057	52.97639531	54.1164566	54.04904632	55.33935399	75.95854251	61.60062193	55.35438918	51.86830519	55.19891354
12960	973.0012415	1758.771894	1327.685895	706.8457061	196.3396708	291.4506938	272.5893849	53.89321329	122.7305954	57.94868616	52.91200444	139.5431716	187.4664209	62.34241113	307.4386531	107.5888104	51.28634955	536.0964565	56.18811989	319.35786	98.82503039	55.89748934	79.70853829	274.8098584	436.4670069	136.0798648	50.47333762	512.6869458	66.03452775	44.8419557	85.40578211	267.1165889	111.7549177	299.9422738	740.2921079	1024.115347	737.9369564	50.95157489	73.03794449	101.9006066	44.99662177	192.5862559	1268.466168	279.1430901	64.07312173	51.45924014	86.12182498
12964	2549.614446	2856.580271	2917.427045	3045.077418	2549.614446	2158.332933	2461.14878	295.0131994	2426.054088	59.42726641	1017.837023	1997.602168	1997.602168	3469.229778	1997.602168	2158.332933	2188.354704	2747.294998	1359.283336	1809.605885	1636.102801	349.8784726	299.3892688	2595.432818	2461.14878	1975.763384	1618.616144	2653.897027	1561.102346	55.7886131	48.42311404	2461.14878	1527.299641	2917.427045	5704.355809	2342.60193	4207.860119	45.34508258	44.99662177	1189.762957	3429.299965	1949.861	7002.395928	2045.565251	47.52624456	48.74459068	509.7998493
12970	233.5161421	359.8853804	475.4077444	356.156923	64.48277383	76.34155726	87.13859059	454.5266022	392.4582591	401.0643206	170.8074298	243.0067908	309.572358	47.35440169	154.1011893	545.0554846	221.185518	254.5216732	448.8042625	243.5321127	136.0798648	104.5502879	224.8533173	558.5951377	335.0784743	153.9882149	159.7084396	314.9399442	250.5325048	118.1825975	57.62577733	86.41347233	131.2306875	160.666819	495.9501388	262.5010908	337.9075918	83.56263587	113.7352787	507.9305848	399.7635614	182.3312496	391.2331017	210.932883	96.87913645	178.8137928	86.12182498
12976	69.45846469	62.08817286	73.86860206	59.08291305	62.09356506	84.30385356	80.68983072	44.35559299	60.28379743	53.64517431	52.31559112	61.43761693	57.42161288	47.97047809	50.25280889	57.88093428	51.65812103	55.82103002	57.94868616	80.8428287	41.54723691	50.72043725	66.60501865	66.7522357	62.19837367	52.62761182	48.72175191	60.70978025	59.04639814	59.64013098	47.50339226	63.58549922	58.75112517	60.09531022	49.35113303	68.84482843	68.04433345	50.95157489	55.22449946	80.5252229	46.8736159	53.39319303	66.02401059	54.16366442	55.35438918	50.12479057	51.4652896
12980	53.84159057	47.25988542	46.85055902	41.90144674	52.7478482	46.75737044	47.79412525	55.20426435	48.28631585	55.14221946	49.76731307	47.88881825	49.42639775	50.47947464	48.54927853	50.79769972	50.3441648	45.33247253	53.89321329	68.30363422	47.31409682	40.33501985	74.04822397	54.10427359	49.08236841	44.30777843	52.58278563	53.02488499	54.40881103	142.9413376	66.71827762	47.32615458	48.63145398	49.42639775	47.94983332	49.25739167	78.15983567	145.4223056	136.34559	47.75207983	41.87407859	46.95668468	45.66659124	49.20275851	158.2789651	64.42095411	83.62464555
12984	111.6920773	197.7751418	98.90162387	236.5995806	96.70659173	107.17294	70.00646164	795.8654807	58.31972758	57.75577197	42.30231493	98.90162387	69.30561943	409.833346	51.61511468	53.57880785	61.18740013	68.28111051	51.86830519	86.38827142	72.29782049	43.22180642	67.84321443	64.61211834	96.87913645	112.722733	733.8289573	60.70978025	86.38827142	71.52676967	61.0006924	62.26904314	61.84451555	71.9099265	60.48148813	159.7941935	102.4894572	47.72055887	56.39601327	59.7490255	45.5590296	351.7009839	43.74125058	963.5318543	77.50353547	57.9781544	68.23049566
12988	122.9734577	167.519824	224.1626015	155.4794959	50.96355516	67.23140611	70.00646164	161.1582332	176.7030762	165.2627646	74.95873457	113.6180264	147.0694529	45.22213747	76.65909822	190.3760947	94.86229773	132.1670104	165.1444726	98.05554758	73.73142488	68.59656176	107.5015917	236.5995806	125.9246863	71.01944441	79.8509075	135.7121271	124.6221611	63.18188652	46.36686281	59.90767005	71.57844252	86.28555564	188.8965359	112.4146936	172.7374597	55.05059122	67.9263904	239.1699445	167.1069511	101.8873365	168.9639255	109.3278586	56.62269425	93.29208929	54.33263287
12993	55.2666704	53.86479879	60.23813287	51.06363585	59.94717791	71.46030431	55.69999621	42.01600658	60.93116099	57.94868616	71.122216	49.72830562	53.33877746	75.49281076	47.72055887	57.28633734	54.54296168	53.57204283	57.08491657	51.44418185	52.09309423	53.56662822	69.00902897	59.902188	51.62098777	50.52023329	48.13900417	47.86251909	58.26240754	66.32547873	55.448713	66.71827762	61.04370406	57.07710632	52.94094946	56.44289173	48.12881378	65.45162485	57.33151153	73.58470558	78.84744079	55.33935399	47.02812	57.82855009	59.82617268	57.20205171	49.44640162
